ATORVASTATIN 80 MG,STORVAS 80 MG  ,10 TAB,SUN PHARMACEUTICAL INDUSTRIES LTD,425,GMP0030,88.5
ATORVASTATIN 80 MG,LENTOR 80 MG ,10 TAB,LENIMEN BIOTECH,175,GMP0030,88.5
ATORVASTATIN 80 MG,AVAS 80 MG  ,10 TAB,MICRO LABS LTD,390,GMP0030,88.5
ATORVASTATIN 80 MG,DISPITOR 80 MG ,10 TAB,LA RENON HEALTHCARE PVT LTD,310,GMP0030,88.5
ATORVASTATIN 80 MG,REMVAS 80 MG  ,10 TAB,RECURE PHARMA,250,GMP0030,88.5
ATORVASTATIN 80 MG,ATOREC 80 MG  ,10 TAB,EMCURE PHARMACEUTICALS LTD,448.45,GMP0030,88.5
ATORVASTATIN 80 MG,ATORCIA 80 MG ,10 TAB,PRECIA PHARMA,271.8,GMP0030,88.5
ATORVASTATIN 80 MG,ATORVEE 80 MG ,10 TAB,ROUSSEL LABORATORIES PVT LTD,270,GMP0030,88.5
ATORVASTATIN 80 MG,STATOR 80 MG  ,10 TAB,ABBOTT,400.01,GMP0030,88.5
ATORVASTATIN 80 MG,OPTOR 80 MG ,10 TAB,OPSISCARE LIFESCIENCES PVT LTD,240,GMP0030,88.5
ATORVASTATIN 80 MG,AVICUS 80 MG ,10 TAB,PFICUS DE MED PVT LTD,300,GMP0030,88.5
ATORVASTATIN 80 MG,TVS 80 MG ,10 TAB,SHINE PHARMACEUTICALS LTD,259,GMP0030,88.5
ATORVASTATIN 80 MG,INTOR 80 MG ,10 TAB,ARVINCARE PHARMA,299,GMP0030,88.5
ATORVASTATIN 80 MG,HERZIGMA 80 MG ,10 TAB,RAPTAM HEALTHCARE,340,GMP0030,88.5
ATORVASTATIN 80 MG,ATORICA 80 MG ,10 TAB,APRICA PHARMACEUTICALS PVT LTD,211.2,GMP0030,88.5
ATORVASTATIN 80 MG,ASTIN 80 MG  ,10 TAB,MICRO LABS LTD,346.5,GMP0030,88.5
ATORVASTATIN 80 MG,REMETOR 80 MG  ,10 TAB,LLOYD HEALTHCARE PVT LTD,123,GMP0030,88.5
ATORVASTATIN 80 MG,IDETOR 80 MG ,10 TAB,IDEAL LIFE SCIENCES PVT LTD,175,GMP0030,88.5
ATORVASTATIN 80 MG,ATOCARE 80 MG ,10 TAB,SIGNOVA PHARMA PVT LTD,183.76,GMP0030,88.5
ATORVASTATIN 80 MG,ATORTAJ 80 MG ,10 TAB,TAJ PHARMA INDIA LTD,247.7,GMP0030,88.5
ATORVASTATIN 80 MG,TORVASON 80 MG ,10 TAB,UNISON PHARMACEUTICALS PVT LTD,131.9,GMP0030,88.5
ATORVASTATIN 80 MG,MODLIP 80 MG ,10 TAB,TORRENT PHARMACEUTICALS LTD,329,GMP0030,88.5
ATORVASTATIN 80 MG,ITOR 80 MG ,10 TAB,ISIS HEALTHCARE PVT LTD,240,GMP0030,88.5
ATORVASTATIN 80 MG,WELLTOR 80 MG ,10 TAB,ELIXIA LIFE SCIENCES,149.5,GMP0030,88.5
ATORVASTATIN 80 MG,CAAT 80 MG  ,10 TAB,ABBOTT,584.94,GMP0030,88.5
ATORVASTATIN 80 MG,LIPISAFE 80 MG ,10 TAB,LAKSHYA LIFE SCIENCES,320,GMP0030,88.5
ATORVASTATIN 80 MG,ATORVAN 80 MG ,10 TAB,NOEL PHARMA INDIA PVT LTD,250,GMP0030,88.5
ATORVASTATIN 80 MG,STATCON 80 MG ,10 TAB,CATHOLICON PHARMACEUTICALS PVT LTD,199.5,GMP0030,88.5
ATORVASTATIN 80 MG,ATOTAB 80 MG  ,10 TAB,ALCIA PHARMA,320,GMP0030,88.5
ATORVASTATIN 80 MG,CUTIN 80 MG ,10 TAB,CUBIT HEALTHCARE,292.6,GMP0030,88.5
ATORVASTATIN 80 MG,LIPIDATOR 80 MG ,10 TAB,HEALING PHARMA INDIA PVT LTD,325,GMP0030,88.5
ATORVASTATIN 80 MG,PCRDI 80 MG ,10 TAB,TAKSA LIFE SCIENCES,283,GMP0030,88.5
ATORVASTATIN 80 MG,ATR 80 MG  ,10 TAB,KNOLL PHARMACEUTICALS LTD,350,GMP0030,88.5
ATORVASTATIN 80 MG,ATROFOD 80 MG ,10 TAB,KNOLL HEALTHCARE PVT LTD,350,GMP0030,88.5
ATORVASTATIN 80 MG,TG-TOR 80 MG  ,10 TAB,TORRENT PHARMACEUTICALS LTD,418.1,GMP0030,88.5
ATORVASTATIN 80 MG,STATIX 80 MG ,10 TAB,BIOCON,302.5,GMP0030,88.5
ATORVASTATIN 80 MG,JUBICAD 80 MG ,10 TAB,JUBILANT LIFE SCIENCES,280.9,GMP0030,88.5
ATORVASTATIN 80 MG,PLEOSTIN 80 MG ,10 TAB,ORCHID CHEMICALS & PHARMACEUTICALS LTD,240,GMP0030,88.5
ATORVASTATIN 80 MG,ALISTOR 80 MG ,10 TAB,C M R LIFE SCIENCES,268,GMP0030,88.5
ATORVASTATIN 80 MG,GIOLLA 80 MG ,10 TAB,RANGSUBBS,229,GMP0030,88.5
ATORVASTATIN 80 MG,ATORSUM 80 MG ,10 TAB,FUTURE PHARMA PVT LTD,180,GMP0030,88.5
ATORVASTATIN 80 MG,ATOCOR 80 MG  ,14 TAB,DR REDDYS LABORATORIES LTD,425.7,GMP0030,124
ATORVASTATIN 80 MG,ATORICA CRC 80 MG ,30 TAB,APRICA PHARMACEUTICALS PVT LTD,750,GMP0030,266
ATORVASTATIN 80 MG,ATORLIP 80 MG  ,7 TAB,CIPLA LTD,284.16,GMP0030,62
ATORVASTATIN 80 MG,ATORSAVE 80 MG  ,15 TAB,ERIS LIFESCIENCES LTD,362.35,GMP0030,133
ATORVASTATIN 80 MG,BRITORVA 80 MG ,15 TAB,ELBRIT LIFE SCIENCES,250,GMP0030,133
ATORVASTATIN 80 MG,AZTOR 80 MG  ,15 TAB,SUN PHARMACEUTICAL INDUSTRIES LTD,637,GMP0030,133
ATORVASTATIN 10 MG,ATORIN 10 MG ,10 TAB,MEDLEY PHARMACEUTICALS,58.5,GMP0031,22.5
ATORVASTATIN 10 MG,ASSAT 10 MG ,10 TAB,PARASOL LABORATORIES,29.25,GMP0031,22.5
ATORVASTATIN 10 MG,VASTY 10 MG ,10 TAB,I.I.F.A HEALTH CARE,55.77,GMP0031,22.5
ATORVASTATIN 10 MG,ZULVAS 10 MG ,10 TAB,SANDMARTIN PHARMACEUTICALS PVT LTD,70,GMP0031,22.5
ATORVASTATIN 10 MG,BETTOR 10 MG ,10 TAB,BRILLIANT LIFESCIENCES PVT LTD,45,GMP0031,22.5
ATORVASTATIN 10 MG,PLEOSTIN 10 MG ,10 TAB,ORCHID CHEMICALS & PHARMACEUTICALS LTD,53.4,GMP0031,22.5
ATORVASTATIN 10 MG,LILO 10 MG  ,10 TAB,GLAXO SMITHKLINE PHARMACEUTICALS LTD,37.25,GMP0031,22.5
ATORVASTATIN 10 MG,ZUVAS ,10 TAB,ARLAK BIOTECH PVT LTD,52,GMP0031,22.5
ATORVASTATIN 10 MG,ATVAROZ 10 MG ,10 TAB,ARINNA LIFESCIENCE PVT LTD,28.57,GMP0031,22.5
ATORVASTATIN 10 MG,LIPICURA 10 MG ,10 TAB,BIOCURA LIFE SCIENCES PVT LTD,60,GMP0031,22.5
ATORVASTATIN 10 MG,ZOVASTIN 10 MG ,10 TAB,ZOETIC FORMULATIONS PVT LTD,51,GMP0031,22.5
ATORVASTATIN 10 MG,UNIVAS 10 MG  ,10 TAB,UNIROYAL BIOTECH,39,GMP0031,22.5
ATORVASTATIN 10 MG,AARPIK 10 MG ,10 TAB,MEFRO PHARMACEUTICALS PVT LTD,69,GMP0031,22.5
ATORVASTATIN 10 MG,LIPITAB 10 MG ,10 TAB,MEYER ORGANICS PVT LTD,59.4,GMP0031,22.5
ATORVASTATIN 10 MG,AOVA 10 MG ,10 TAB,AAMORB PHARMACEUTICALS PVT LTD,38.25,GMP0031,22.5
ATORVASTATIN 10 MG,ATOSTAT 10 MG ,10 TAB,ALKEM LABORATORIES LTD,58.28,GMP0031,22.5
ATORVASTATIN 10 MG,KYSTATIN 10 MG ,10 TAB,RADIX PHARMACEUTICALS,56,GMP0031,22.5
ATORVASTATIN 10 MG,JASVAST 10 MG ,10 TAB,JASSONS FORMULATIONS,56,GMP0031,22.5
ATORVASTATIN 10 MG,PLEOVAS 10 MG ,10 TAB,CARDEON FORMULATIONS PVT LTD,61.47,GMP0031,22.5
ATORVASTATIN 10 MG,DISPITOR 10 MG ,10 TAB,LA RENON HEALTHCARE PVT LTD,56,GMP0031,22.5
ATORVASTATIN 10 MG,ATROLAR 10 MG ,10 TAB,LARK LABORATORIES LTD,63.68,GMP0031,22.5
ATORVASTATIN 10 MG,ATOHYL 10 MG ,10 TAB,HUADIZ PHARMACEUTICALS,39,GMP0031,22.5
ATORVASTATIN 10 MG,BASTATIN 10 MG ,10 TAB,BARODA PHARMA PVT LTD,50,GMP0031,22.5
ATORVASTATIN 10 MG,EVERVAS 10 MG ,10 TAB,EVERWELL PHARMA PVT LTD,58.9,GMP0031,22.5
ATORVASTATIN 10 MG,AVASLIP 10 MG ,10 TAB,LIFE GAIN PHARMA,59,GMP0031,22.5
ATORVASTATIN 10 MG,ATORIVAS 10 MG ,10 TAB,SHREYA LIFE SCIENCES PVT LTD,90,GMP0031,22.5
ATORVASTATIN 10 MG,CARDISTAT 10 MG ,10 TAB,BIOLOGICAL E LTD,42.9,GMP0031,22.5
ATORVASTATIN 10 MG,LIPIFAST 10 MG ,10 TAB,MANKIND PHARMA LTD,32.5,GMP0031,22.5
ATORVASTATIN 10 MG,ATRONA 10 MG ,10 TAB,ZOTA HEALTH CARE LTD,44.9,GMP0031,22.5
ATORVASTATIN 10 MG,CHOLECHEK 10 MG ,10 TAB,INDOCO REMEDIES LTD,43.68,GMP0031,22.5
ATORVASTATIN 10 MG,BI ATOR 10 MG ,10 TAB,BION THERAPEUTICS INDIA PVT LTD,50,GMP0031,22.5
ATORVASTATIN 10 MG,A VIN 10 MG ,10 TAB,BESTOCHEM FORMULATIONS INDIA LTD,35,GMP0031,22.5
ATORVASTATIN 10 MG,NEEVAS 10 MG ,10 TAB,ANSEL HEALTHCARE,65,GMP0031,22.5
ATORVASTATIN 10 MG,ATOVIN 10 MG ,10 TAB,ANIKEM LABORATORIES,50,GMP0031,22.5
ATORVASTATIN 10 MG,REMETOR 10 MG ,10 TAB,LLOYD HEALTHCARE PVT LTD,58,GMP0031,22.5
ATORVASTATIN 10 MG,ATOROLL 10 MG ,10 TAB,VHB LIFE SCIENCES INC,74,GMP0031,22.5
ATORVASTATIN 10 MG,ATROVAL 10 MG ,10 TAB,MEDDOX FORMULATIONS,48.6,GMP0031,22.5
ATORVASTATIN 10 MG,STATPRIME 10 MG ,10 TAB,STARUS PHARMACEUTICALS,59,GMP0031,22.5
ATORVASTATIN 10 MG,REDUSTAT 10 MG ,10 TAB,RHINE BIOGENICS PVT LTD,25.5,GMP0031,22.5
ATORVASTATIN 10 MG,STATCHOL 10 MG ,10 TAB,PALSONS DERMA,57.71,GMP0031,22.5
ATORVASTATIN 10 MG,CHEKLIP 10 MG ,10 TAB,HARYANA FORMULATIONS PVT LTD,50,GMP0031,22.5
ATORVASTATIN 10 MG,VEDTORA 10 MG ,10 TAB,MCLAIN LABORATORIES,55,GMP0031,22.5
ATORVASTATIN 10 MG,NUTORVA 10 MG ,10 TAB,BIOMATRIX HEALTHCARE PVT LTD,75,GMP0031,22.5
ATORVASTATIN 10 MG,ATORIX 10 MG ,10 TAB,MATRIX HEALTHCARE,58,GMP0031,22.5
ATORVASTATIN 10 MG,GOLDISTAT 10 MG ,10 TAB,GOLD LINE,70,GMP0031,22.5
ATORVASTATIN 10 MG,ATOSAR 10 MG ,10 TAB,ABBOTT,89.3,GMP0031,22.5
ATORVASTATIN 10 MG,ITOR 10 MG ,10 TAB,ISIS HEALTHCARE PVT LTD,43.81,GMP0031,22.5
ATORVASTATIN 10 MG,ATORNIC 10 MG ,10 TAB,NICSON PHARMA,55,GMP0031,22.5
ATORVASTATIN 10 MG,ATORIL 10 MG ,10 TAB,VERITAZ HEALTHCARE LTD,60.95,GMP0031,22.5
ATORVASTATIN 10 MG,ATOTIN 10 MG ,10 TAB,PARAS PHARMACEUTICALS LTD,82.3,GMP0031,22.5
ATORVASTATIN 10 MG,ATORSCAN 10 MG ,10 TAB,MEDISHRI HEALTHCARE,50,GMP0031,22.5
ATORVASTATIN 10 MG,GLASIT 10 MG ,10 TAB,POSITIF LIFE SCIENCES,45,GMP0031,22.5
ATORVASTATIN 10 MG,LIPIVAS 10 MG ,10 TAB,ELDER PHARMACEUTICALS LTD,67.23,GMP0031,22.5
ATORVASTATIN 10 MG,CARDIOZEN 10 MG ,10 TAB,LEEFORD HEALTHCARE LTD,53.4,GMP0031,22.5
ATORVASTATIN 10 MG,ATIVAS 10 MG ,10 TAB,JANTEC PHARMA,63,GMP0031,22.5
ATORVASTATIN 10 MG,LIPIDROP 10 MG ,10 TAB,SRESAN PHARMACEUTICALS,50,GMP0031,22.5
ATORVASTATIN 10 MG,LIPGARD 10 MG ,10 TAB,ALLIED CHEMICALS & PHARMACEUTICALS PVT LTD,62.73,GMP0031,22.5
ATORVASTATIN 10 MG,PROLIP 10 MG ,10 TAB,PJ PHARMACEUTICALS,55,GMP0031,22.5
ATORVASTATIN 10 MG,LIPIROL 10 MG ,10 TAB,TAJ PHARMA INDIA LTD,74.64,GMP0031,22.5
ATORVASTATIN 10 MG,LOLIP 10 MG ,10 TAB,KAMRON LABORATORIES LTD,64,GMP0031,22.5
ATORVASTATIN 10 MG,AVICUS 10 MG ,10 TAB,PFICUS DE MED PVT LTD,54.49,GMP0031,22.5
ATORVASTATIN 10 MG,OTIN 10 MG ,10 TAB,OSCAR REMEDIES PVT LTD,70,GMP0031,22.5
ATORVASTATIN 10 MG,BENTOVA 10 MG ,10 TAB,BENCURE LIFE SCIENCES PVT LTD,52,GMP0031,22.5
ATORVASTATIN 10 MG,DYSLIPTIN 10 MG ,10 TAB,EAST WEST PHARMA,57.68,GMP0031,22.5
ATORVASTATIN 10 MG,PILECA 10 MG ,10 TAB,PSYCHOTROPICS INDIA LTD,54.5,GMP0031,22.5
ATORVASTATIN 10 MG,LO-LDL 10 MG ,10 TAB,DIACARDUS PHARMACY PVT LTD,53,GMP0031,22.5
ATORVASTATIN 10 MG,AVYTOR 10 MG ,10 TAB,AVYUKT PHARMACEUTICALS,56,GMP0031,22.5
ATORVASTATIN 10 MG,AROVAS ,10 TAB,GUARD EVER LIFE SCIENCES,51,GMP0031,22.5
ATORVASTATIN 10 MG,STATWUN 10 MG ,10 TAB,WUNDERZ PHARMACEUTICALS,55,GMP0031,22.5
ATORVASTATIN 10 MG,ATORMEX 10 MG ,10 TAB,ELMEX DRUGS & HEALTHCARE PVT LTD,59,GMP0031,22.5
ATORVASTATIN 10 MG,ASTORVAS 10 MG ,10 TAB,GALPHA LABORATORIES LTD,58.6,GMP0031,22.5
ATORVASTATIN 10 MG,ATORACE 10 MG ,10 TAB,ACE REMEDIES,50,GMP0031,22.5
ATORVASTATIN 10 MG,ATORVADER 10 MG ,10 TAB,WONDER HEALTHCARE,60,GMP0031,22.5
ATORVASTATIN 10 MG,AVASCARE 10 MG ,10 TAB,Q CHECK SPECIALITY CARE,57.58,GMP0031,22.5
ATORVASTATIN 10 MG,LIPOREST 10 MG ,10 TAB,CENTAUR PHARMACEUTICALS PVT LTD,50.85,GMP0031,22.5
ATORVASTATIN 10 MG,SAANVAS 10 MG ,10 TAB,SAAN LABS,54.5,GMP0031,22.5
ATORVASTATIN 10 MG,ABITOR 10 MG (ACEKINETICS HEALTHCARE),10 TAB,ACEKINETICS HEALTHCARE PVT LTD,56,GMP0031,22.5
ATORVASTATIN 10 MG,MINISTAT 10 MG ,10 TAB,UNIORANGE LIFE CARE PVT LTD,55,GMP0031,22.5
ATORVASTATIN 10 MG,BVAS 10 MG ,10 TAB,BIOMAX LABORATORIES,69,GMP0031,22.5
ATORVASTATIN 10 MG,ELIVAS 10 MG ,10 TAB,ELIXIR LIFE CARE PVT LTD,50.9,GMP0031,22.5
ATORVASTATIN 10 MG,GRATOR 10 MG ,10 TAB,GRAPPLE LIFE SCIENCES PVT LTD,55,GMP0031,22.5
ATORVASTATIN 10 MG,ATVAST 10 MG ,10 TAB,FINECURE PHARMACEUTICALS LTD.,46.42,GMP0031,22.5
ATORVASTATIN 10 MG,DIPLOSTATE 10 MG ,10 TAB,NOVAGEN PHARMACEUTICALS,75,GMP0031,22.5
ATORVASTATIN 10 MG,VEDATOR 10 MG ,10 TAB,VIDAKEM LIFESCIENCES PVT LTD,60,GMP0031,22.5
ATORVASTATIN 10 MG,MEDITAS 10 MG ,10 TAB,MEDICHEM PHARMCEUTICALS LTD,57.68,GMP0031,22.5
ATORVASTATIN 10 MG,IDETOR 10 MG ,10 TAB,IDEAL LIFE SCIENCES PVT LTD,49,GMP0031,22.5
ATORVASTATIN 10 MG,ATORVATICA 10 MG ,10 TAB,ALMATICA PHARMACEUTICALS PRIVATE LIMITED,96,GMP0031,22.5
ATORVASTATIN 10 MG,NYAVAS 10 MG ,10 TAB,TESACT BIOCARE,55,GMP0031,22.5
ATORVASTATIN 10 MG,ATORBLE 10 MG ,10 TAB,CYBELE BIO SCIENCES PVT LTD,50,GMP0031,22.5
ATORVASTATIN 10 MG,LANTOVAS 10 MG ,10 TAB,GLANTO PHARMACEUTICALS,55.7,GMP0031,22.5
ATORVASTATIN 10 MG,ATORVIL 10 MG ,10 TAB,FIBOVIL PHARMACEUTICALS PVT LTD,60,GMP0031,22.5
ATORVASTATIN 10 MG,LIPIVIRON 10 MG ,10 TAB,NVRON LIFE SCIENCE LTD,50.9,GMP0031,22.5
ATORVASTATIN 10 MG,ATOCARE 10 MG ,10 TAB,SIGNOVA PHARMA PVT LTD,55.75,GMP0031,22.5
ATORVASTATIN 10 MG,ATORA 10 MG ,10 TAB,MALODY HEALTHCARE LTD,50,GMP0031,22.5
ATORVASTATIN 10 MG,GENTOR 10 MG ,10 TAB,GENOME THERAPEUTICS CORPORATION,55.77,GMP0031,22.5
ATORVASTATIN 10 MG,ASTAT 10 MG ,10 TAB,NOSTRUM PHARMACEUTICALS,56.53,GMP0031,22.5
ATORVASTATIN 10 MG,LIPINEXT 10 MG ,10 TAB,HEALTHKIND LABS PVT LTD,129,GMP0031,22.5
ATORVASTATIN 10 MG,ATORSLIM 10 MG ,10 TAB,MED MANOR ORGANICS PVT LTD,57.91,GMP0031,22.5
ATORVASTATIN 10 MG,ATSTAT 10 MG ,10 TAB,IND SWIFT LABORATORIES LTD,85,GMP0031,22.5
ATORVASTATIN 10 MG,LIATOR 10 MG ,10 TAB,LIAISE PHARMACEUTICALS PVT LTD,60,GMP0031,22.5
ATORVASTATIN 10 MG,TABATOR 10 MG ,10 TAB,RENAUXE PHARMA INDIA PVT LTD,54,GMP0031,22.5
ATORVASTATIN 10 MG,APTROVAS 10 MG ,10 TAB,APS BIOTECH PVT LTD,51.25,GMP0031,22.5
ATORVASTATIN 10 MG,TRITASTATIN 10 MG ,10 TAB,TRI PHARMA,57.68,GMP0031,22.5
ATORVASTATIN 10 MG,ATORVAN 10 MG ,10 TAB,NOEL PHARMA INDIA PVT LTD,64.9,GMP0031,22.5
ATORVASTATIN 10 MG,ATOCHI 10 MG ,10 TAB,ULTRA CHIRON PHARMACEUTICALS PVT LTD,50,GMP0031,22.5
ATORVASTATIN 10 MG,HYTOR 10 MG ,10 TAB,HYGEN HEALTHCARE PVT LTD,70.77,GMP0031,22.5
ATORVASTATIN 10 MG,RISKOF 10 MG ,10 TAB,FLOREAT MEDICA PVT LTD,33.2,GMP0031,22.5
ATORVASTATIN 10 MG,WELLTOR 10 MG ,10 TAB,ELIXIA LIFE SCIENCES,51.9,GMP0031,22.5
ATORVASTATIN 10 MG,NEXATOR 10 MG ,10 TAB,NEXUS BIOTECH,59,GMP0031,22.5
ATORVASTATIN 10 MG,NOCLOG 10 MG ,10 TAB,NEISS LABS PVT LTD,59,GMP0031,22.5
ATORVASTATIN 10 MG,CROSTEEN 10 MG ,10 TAB,GREEN CROSS REMEDIES,39.7,GMP0031,22.5
ATORVASTATIN 10 MG,ATAL 10 MG ,10 TAB,BLUBELL PHARMA,80,GMP0031,22.5
ATORVASTATIN 10 MG,AXOLT 10 MG ,10 TAB,EDWARD YOUNG LABS,45,GMP0031,22.5
ATORVASTATIN 10 MG,LIPIFOL 10 MG ,10 TAB,MEYER ORGANICS PVT LTD,50,GMP0031,22.5
ATORVASTATIN 10 MG,DOT-STAT 10 MG ,10 TAB,THREE DOTS LIFESCIENCE,45.45,GMP0031,22.5
ATORVASTATIN 10 MG,CANSTAT 10 MG ,10 TAB,CANVARZYS HEALTHCARE LTD,49.5,GMP0031,22.5
ATORVASTATIN 10 MG,ATOLIFE 10 MG ,10 TAB,INTRA LIFE,59.1,GMP0031,22.5
ATORVASTATIN 10 MG,ATORFIRST 10 MG (SINSAN PHARMA),10 TAB,SINSAN PHARMACEUTICALS,86,GMP0031,22.5
ATORVASTATIN 10 MG,LIPVAS 10 MG ,10 TAB,CIPLA LTD,61.24,GMP0031,22.5
ATORVASTATIN 10 MG,ATESTIN 10 MG ,10 TAB,ICARUS HEALTHCARE PVT LTD,43.8,GMP0031,22.5
ATORVASTATIN 10 MG,ATROFOD 10 MG ,10 TAB,KNOLL HEALTHCARE PVT LTD,136.86,GMP0031,22.5
ATORVASTATIN 10 MG,CONIVAS 10 MG ,10 TAB,NOVALAB HEALTHCARE PVT LTD,57.6,GMP0031,22.5
ATORVASTATIN 10 MG,AMATOR 10 MG ,10 TAB,MAKERS LABORATORIES LTD,61.26,GMP0031,22.5
ATORVASTATIN 10 MG,ATORCIA 10 MG ,10 TAB,PRECIA PHARMA,50,GMP0031,22.5
ATORVASTATIN 10 MG,ATORMAX 10 MG ,10 TAB,ZYDUS CADILA,58.57,GMP0031,22.5
ATORVASTATIN 10 MG,GLIHYPO 10 MG ,10 TAB,AN PHARMACEUTICALS PVT LTD,70,GMP0031,22.5
ATORVASTATIN 10 MG,DURASTAT 10 MG ,10 TAB,SHREYA LIFE SCIENCES PVT LTD,29.03,GMP0031,22.5
ATORVASTATIN 10 MG,SORATON 10 MG ,10 TAB,NOVARTIS INDIA LTD,75,GMP0031,22.5
ATORVASTATIN 10 MG,ARUTOP 10 MG ,10 TAB,ARK LIFE SCIENCES PVT LTD,62,GMP0031,22.5
ATORVASTATIN 10 MG,MARKTORVA 10 MG ,10 TAB,SUNMARKER PHARMA,55,GMP0031,22.5
ATORVASTATIN 10 MG,RIMATIN 10 MG ,10 TAB,RIDHAM MEDICARE,60,GMP0031,22.5
ATORVASTATIN 10 MG,UNITORVA 10 MG ,10 TAB,UNIMARCK HEALTHCARE LTD,55.7,GMP0031,22.5
ATORVASTATIN 10 MG,FROVAST 10 MG ,10 TAB,FRANK MEDILINK,65,GMP0031,22.5
ATORVASTATIN 10 MG,KIOSTAT 10 MG ,10 TAB,KIOSENCE HEALTH CARE PVT LTD,39.62,GMP0031,22.5
ATORVASTATIN 10 MG,LIFID 10 MG ,10 TAB,FIDELITY LIFESCIENCES PVT LTD,62,GMP0031,22.5
ATORVASTATIN 10 MG,VESTA 10 MG ,10 TAB,NEURO PHARMA GMBH,35,GMP0031,22.5
ATORVASTATIN 10 MG,ATOROSUNG 10 MG ,10 TAB,NEOLIVA FORMULATIONS,57,GMP0031,22.5
ATORVASTATIN 10 MG,TORVA -OD ,10 TAB,LARION LIFE SCIENCES PVT LTD,60,GMP0031,22.5
ATORVASTATIN 10 MG,ETO 10 MG ,10 TAB,ELISA BIOTECH PVT LTD,83.5,GMP0031,22.5
ATORVASTATIN 10 MG,ATORISE 10 MG ,10 TAB,CARISE PHARMACEUTICALS PVT LTD,50,GMP0031,22.5
ATORVASTATIN 10 MG,TORLOW 10 MG ,10 TAB,UVA PHARMACEUTICALS,57.6,GMP0031,22.5
ATORVASTATIN 10 MG,LIPLIX 10 MG ,10 TAB,CALIX HEALTH CARE,55,GMP0031,22.5
ATORVASTATIN 10 MG,VASOBUS 10 MG ,10 TAB,GLOBUS REMEDIES LTD,40,GMP0031,22.5
ATORVASTATIN 10 MG,STAT A 10 MG ,10 TAB,MEDICROSS PHARMACEUTICALS,70,GMP0031,22.5
ATORVASTATIN 10 MG,PRIVAS 10 MG ,10 TAB,PRIDE HEALTHCARE,60,GMP0031,22.5
ATORVASTATIN 10 MG,CUTIN 10 MG ,10 TAB,CUBIT HEALTHCARE,49.9,GMP0031,22.5
ATORVASTATIN 10 MG,ATORBEST 10 MG ,10 TAB,CADILA PHARMACEUTICALS LTD,61.26,GMP0031,22.5
ATORVASTATIN 10 MG,CADUTO 10 MG ,10 TAB,AFIVE PHARMA,45,GMP0031,22.5
ATORVASTATIN 10 MG,ORTIVAS 10 MG ,10 TAB,ORTIN LABORATORIES LTD,80,GMP0031,22.5
ATORVASTATIN 10 MG,LIPTRO 10 MG ,10 TAB,PSYCORMEDIES,80,GMP0031,22.5
ATORVASTATIN 10 MG,ZOVA 10 MG ,10 TAB,ZOIC LIFESCIENCES,49,GMP0031,22.5
ATORVASTATIN 10 MG,ETERNEX 10 MG ,10 TAB,ALEMBIC PHARMACEUTICALS LTD,83.5,GMP0031,22.5
ATORVASTATIN 10 MG,SYMTOR 10 MG ,10 TAB,SYMBIOTIC DRUGS,53.57,GMP0031,22.5
ATORVASTATIN 10 MG,VEST 10 MG ,10 TAB,COLORS LIFE SCIENCES,65,GMP0031,22.5
ATORVASTATIN 10 MG,ATORFOS 10 MG ,10 TAB,CUBIT HEALTHCARE,48.5,GMP0031,22.5
ATORVASTATIN 10 MG,LOCHOLES 10 MG ,10 TAB,SANES PHARMACEUTICALS,54,GMP0031,22.5
ATORVASTATIN 10 MG,TOPASTIN 10 MG ,10 TAB,RACE PHARMACEUTICALS PVT LTD,59.99,GMP0031,22.5
ATORVASTATIN 10 MG,SPARE HDL 10 MG ,10 TAB,GAAMA PHARMACEUTICALS PVT LTD,65,GMP0031,22.5
ATORVASTATIN 10 MG,CLOVASTIN 10 MG ,10 TAB,MEDICLOVE BIOTECH PVT LTD,65,GMP0031,22.5
ATORVASTATIN 10 MG,ATORITIC 10 MG ,10 TAB,WOCKHARDT LTD,70.98,GMP0031,22.5
ATORVASTATIN 10 MG,ATORHIL 10 MG ,10 TAB,HEAL INDIA LABORATORIES,42,GMP0031,22.5
ATORVASTATIN 10 MG,LIPIVENT 10 MG ,10 TAB,UNIVENTIS MEDICARE LTD,62,GMP0031,22.5
ATORVASTATIN 10 MG,NIGTOR 10 MG ,10 TAB,SNIG PHARMACEUTICALS PVT LTD,60,GMP0031,22.5
ATORVASTATIN 10 MG,ATOVIS 10 MG ,10 TAB,DOLVIS BIO PHARMA PVT LTD,60,GMP0031,22.5
ATORVASTATIN 10 MG,AZERVA 10 MG ,10 TAB,INTAS PHARMACEUTICALS LTD,61.26,GMP0031,22.5
ATORVASTATIN 10 MG,STATLIP 10 MG ,10 TAB,WANBURY LTD,60,GMP0031,22.5
ATORVASTATIN 10 MG,ZYLOVAS 10 MG ,10 TAB,ZYLIG LIFESCIENCES,95,GMP0031,22.5
ATORVASTATIN 10 MG,LEVITOR 10 MG ,10 TAB,LEVIN HEALTH CARE,54,GMP0031,22.5
ATORVASTATIN 10 MG,ATINAX 10 MG ,10 TAB,VHC PHARMACEUTICALS,62.6,GMP0031,22.5
ATORVASTATIN 10 MG,ATROTIN 10 MG ,10 TAB,TANZER LIFECARE PVT LTD,50,GMP0031,22.5
ATORVASTATIN 10 MG,TORP 10 MG ,10 TAB,PAX HEALTHCARE,45,GMP0031,22.5
