166,TAB,LOSARTAN POTASSIUM 50 MG,GMP0166,MEDICINE,AGRON REMEDIES,CARDIAC,STRIP,10 TAB,53.2,29.5
167,CREAM,LULICONAZOLE 1%  W/W CREAM,GMP0167,MEDICINE,LIFE VISION,A TO Z,TUBE,30 GM,220,112.5
168,TAB,MEBEVERINE HYDROCHLORIDE 135 MG,GMP0168,MEDICINE,TULBROS FORMULATIONS,A TO Z,STRIP,10 TAB,100,60
169,TAB,METFORMIN HYDROCHLORIDE 1000 MG ( SR ),GMP0169,MEDICINE,SOUL HEALTHCARE,DIABETIC,STRIP,10 TAB,37.4,15.5
170,TAB,METFORMIN HYDROCHLORIDE 250,GMP0170,MEDICINE,SOUL HEALTHCARE,DIABETIC,STRIP,10 TAB,10.8,7
171,TAB,METFORMIN HYDROCHLORIDE 500 MG,GMP0171,MEDICINE,SOUL HEALTHCARE,DIABETIC,STRIP,10 TAB,20.4,8.5
172,TAB,METFORMIN HYDROCHLORIDE 500 MG ( SR ),GMP0172,MEDICINE,SOUL HEALTHCARE,DIABETIC,STRIP,10 TAB,20.4,10.5
173,TAB,METFORMIN HYDROCHLORIDE  850 MG,GMP0173,MEDICINE,SOUL HEALTHCARE,DIABETIC,STRIP,10 TAB,35,21
174,TAB,METHYLCOBALAMIN 1500 MCG + ALPHA LIPOIC ACID 100 MG +  FOLIC ACID 1.5 MG + THIAMINE MONONITRATE 10 MG +  PYRIDOXINE HYDROCHLORIDE 3MG,GMP0174,MEDICINE,SUN LIFE,A TO Z,STRIP,10 TAB,158,68
175,TAB,METHYLPREDNISOLONE 16 MG,GMP0175,MEDICINE,LIFE VISION,A TO Z,STRIP,10 TAB,94.5,65
176,TAB,METHYLPREDNISOLONE 4 MG,GMP0176,MEDICINE,LIFE VISION,A TO Z,STRIP,10 TAB,61,32
177,TAB,METHYLPREDNISOLONE 8 MG,GMP0177,MEDICINE,LIFE VISION,A TO Z,STRIP,10 TAB,56.8,46.5
178,TAB,METOPROLOL (ER) 25 MG + AMLODIPINE 5 MG ,GMP0178,MEDICINE,LIFE MAX CANCER,CARDIAC,STRIP,10 TAB,60,25
179,TAB,METOPROLOL (ER) 50 MG + AMLODIPINE 5 MG ,GMP0179,MEDICINE,LIFE MAX CANCER,CARDIAC,STRIP,10 TAB,68,28
180,TAB,METOPROLOL 12.5 MG ER,GMP0180,MEDICINE,LIFE MAX CANCER,CARDIAC,STRIP,10 TAB,36.25,13.5
181,TAB,METOPROLOL 25 MG ER,GMP0181,MEDICINE,LIFE MAX CANCER,CARDIAC,STRIP,10 TAB,39.1,22.5
182,TAB,METOPROLOL 50 MG ER,GMP0182,MEDICINE,LIFE MAX CANCER,CARDIAC,STRIP,10 TAB,55.4,27.5
183,TAB,METOPROLOL SUCCINATE ER 25 MG + HYDROCHLOROTHIAZIDE 12.5 MG,GMP0183,MEDICINE,LIFE MAX CANCER,CARDIAC,STRIP,10 TAB,62,32
184,TAB,METOPROLOL SUCCINATE ER 50 MG +  HYDROCHLOROTHIAZIDE 12.5 MG,GMP0184,MEDICINE,LIFE MAX CANCER,CARDIAC,STRIP,10 TAB,83,32
185,TAB,METOPROLOL TARTRATE 25 MG + RAMIPRIL 2.5 MG,GMP0185,MEDICINE,TULBROS FORMULATIONS,CARDIAC,STRIP,10 TAB,80,38.5
186,TAB,METOPROLOL TARTRATE  25 MG,GMP0186,MEDICINE,TULBROS FORMULATIONS,CARDIAC,STRIP,10 TAB,30.5,16.5
187,TAB,METOPROLOL TARTRATE  50 MG,GMP0187,MEDICINE,TULBROS FORMULATIONS,CARDIAC,STRIP,10 TAB,44.5,22.5
188,TAB,MONTELUKAST 10 MG,GMP0188,MEDICINE,LIFE MAX CANCER,A TO Z,STRIP,10 TAB,147,32
189,TAB,MOXONIDINE 0.2 MG,GMP0189,MEDICINE,LIFE MAX CANCER,A TO Z,STRIP,10 TAB,70,45.5
190,TAB,MOXONIDINE 0.3 MG,GMP0190,MEDICINE,LIFE MAX CANCER,A TO Z,STRIP,10 TAB,98,71.5
191,TAB,NEBIVOLOL  HYDROCHLORIDE 5 MG,GMP0191,MEDICINE,TULBROS FORMULATIONS,CARDIAC,STRIP,10 TAB,102,49
192,TAB,NEBIVOLOL HYDROCHLORIDE 2.5 MG,GMP0192,MEDICINE,TULBROS FORMULATIONS,CARDIAC,STRIP,10 TAB,61.2,28
193,TAB,NICORANDIL 10 MG,GMP0193,MEDICINE,BAJAJ FORMULATION,A TO Z,STRIP,10 TAB,175,97.5
194,TAB,NICORANDIL 5 MG,GMP0194,MEDICINE,BAJAJ FORMULATION,A TO Z,STRIP,10 TAB,115,49
195,TAB,NIFEDIPINE SR 10 MG,GMP0195,MEDICINE,TULBROS FORMULATIONS,A TO Z,STRIP,10 TAB,12.2,9
196,TAB,NIFEDIPINE SR 20 MG,GMP0196,MEDICINE,TULBROS FORMULATIONS,A TO Z,STRIP,10 TAB,21.8,10
197,TAB,NIMESULIDE 100 MG,GMP0197,MEDICINE,AGRON REMIDIES,PAIN KILLER,STRIP,10 TAB,38,8
198,TAB,NIMESULIDE 100 MG + PARACETAMOL 325 MG,GMP0198,MEDICINE,AGRON REMIDIES,PAIN KILLER,STRIP,10 TAB,40,14.5
199,TAB,,GMP0199,,,,,,,
200,TAB,,GMP0200,,,,,,,
201,TAB,NITROGLYCERIN 2.6 ( C R ),GMP0201,MEDICINE,BAJAJ FORMULATION,CARDIAC,BOTTLE,30 TAB,120,76.5
202,TAB,NITROGLYCERIN 6.4 MG (CR ),GMP0202,MEDICINE,BAJAJ FORMULATION,CARDIAC,BOTTLE,30 TAB,170,130
203,TAB,OFLOXACIN 200 MG + ORNIDAZOLE 500 MG,GMP0203,MEDICINE,AGRON REMIDIES,ANTIBIOTIC,STRIP,10 TAB,95,50
204,TAB,OLANZAPINE 5 MG,GMP0204,MEDICINE,TULBROS FORMULATIONS,A TO Z,STRIP,10 TAB,30,22
205,TAB,OLMESARTAN MEDOXOMIL 10 MG ,GMP0205,MEDICINE,TULBROS FORMULATIONS,CARDIAC,STRIP,10 TAB,56,34
206,TAB,OLMESARTAN MEDOXOMIL 20 MG,GMP0206,MEDICINE,TULBROS FORMULATIONS,CARDIAC,STRIP,10 TAB,75,44
207,TAB,OLMESARTAN MEDOXOMIL 20 MG +  METOPROLOL TARTRATE 25 MG ,GMP0207,MEDICINE,TULBROS FORMULATIONS,CARDIAC,STRIP,10 TAB,85,65.5
208,TAB,OLMESARTAN MEDOXOMIL 20 MG + AMLODIPINE 5 MG + HYDROCHLOROTHIAZIDE 12.50 MG,GMP0208,MEDICINE,TULBROS FORMULATIONS,CARDIAC,STRIP,10 TAB,150,84
209,TAB,OLMESARTAN MEDOXOMIL 20 MG + AMLODIPINE 5 MG TAB,GMP0209,MEDICINE,TULBROS FORMULATIONS,CARDIAC,STRIP,10 TAB,75,54.5
210,TAB,OLMESARTAN MEDOXOMIL 20 MG + CHLORTHALIDONE 12.5 MG,GMP0210,MEDICINE,TULBROS FORMULATIONS,CARDIAC,STRIP,10 TAB,98.4,65
211,TAB,OLMESARTAN MEDOXOMIL 20 MG + HYDROCHLOROTHIAZIDE 12.50 MG,GMP0211,MEDICINE,TULBROS FORMULATIONS,CARDIAC,STRIP,10 TAB,78,61
212,TAB,OLMESARTAN MEDOXOMIL 40 MG,GMP0212,MEDICINE,TULBROS FORMULATIONS,CARDIAC,STRIP,10 TAB,160,55
213,TAB,OLMESARTAN MEDOXOMIL 40 MG +  CHLORTHALIDONE 12.5MG,GMP0213,MEDICINE,TULBROS FORMULATIONS,CARDIAC,STRIP,10 TAB,145,89
214,TAB,OLMESARTAN MEDOXOMIL 40 MG + AMLODIPINE 5 MG,GMP0214,MEDICINE,TULBROS FORMULATIONS,CARDIAC,STRIP,10 TAB,140,106
215,TAB,OLMESARTAN MEDOXOMIL 40 MG + AMLODIPINE 5 MG + HYDROCHLOROTHIAZIDE 12.50 MG,GMP0215,MEDICINE,TULBROS FORMULATIONS,CARDIAC,STRIP,10 TAB,205,84
216,TAB,OLMESARTAN MEDOXOMIL 40 MG + HYDROCHLOROTHIAZIDE 12.50 MG,GMP0216,MEDICINE,TULBROS FORMULATIONS,CARDIAC,STRIP,10 TAB,192,75
217,CAP,OMEGA-3 FATTY ACID + GREEN TEA EXTRACT + GINKGO BILOBA +  GINSENG + GRAPES SEEDS EXTRACT+ VITAMINS + MINERALS & TRACE ELEMENTS SOFT GELATIN CAP,GMP0217,MEDICINE,LIFE VISION,MULTIVITAMINE,STRIP,10 CAP,190,50
218,CAP,OMEPRAZOLE 20 MG,GMP0218,MEDICINE,SULIFE SCIENCE,ANTACID,STRIP,20 CAP,49.3,21.5
219,TAB,OXCARBAZEPINE 300 MG,GMP0219,MEDICINE,BAJAJ FORMULATION,A TO Z,STRIP,10 TAB,110,46.5
220,TAB,OXCARBAZEPINE 450 MG,GMP0220,MEDICINE,BAJAJ FORMULATION,A TO Z,STRIP,10 TAB,145,90
221,TAB,OXCARBAZEPINE 600 MG,GMP0221,MEDICINE,BAJAJ FORMULATION,A TO Z,STRIP,10 TAB,180,95
222,TAB,PANTOPRAZOLE 20 MG,GMP0222,MEDICINE,BAJAJ FORMULATION,ANTACID,STRIP,10 TAB,46.15,16
223,CAP,PANTOPRAZOLE 40  + DOMPERIDONE (SR) 30 MG ,GMP0223,MEDICINE,BAJAJ FORMULATION,ANTACID,STRIP,10 CAP,110,38
224,TAB,PANTOPRAZOLE 40 + DOMPERIDONE 10 MG,GMP0224,MEDICINE,BAJAJ FORMULATION,ANTACID,STRIP,10 TAB,90,34
225,CAP,PANTOPRAZOLE 40 + LEVOSULPIRIDE 75 MG SR,GMP0225,MEDICINE,BAJAJ FORMULATION,ANTACID,STRIP,10 CAP,200,85
226,TAB,PANTOPRAZOLE 40 MG,GMP0226,MEDICINE,BAJAJ FORMULATION,ANTACID,STRIP,10 TAB,80,24.5
227,TAB,PARACETAMOL  500 MG,GMP0227,MEDICINE,SUN LIFE,PAIN KILLER,STRIP,10 TAB,9.52,8
228,TAB,PARACETAMOL 650 MG ,GMP0228,MEDICINE,SUN LIFE,PAIN KILLER,STRIP,10 TAB,20.16,13
229,TAB,PIOGLITAZONE  7.5 MG,GMP0229,MEDICINE,TULBROS FORMULATIONS,DIABETIC,STRIP,10 TAB,23,15
230,TAB,PIOGLITAZONE 15 MG,GMP0230,MEDICINE,TULBROS FORMULATIONS,DIABETIC,STRIP,10 TAB,32,13.5
231,TAB,PIOGLITAZONE HCL 15 MG + METFORMIN 500 (SR),GMP0231,MEDICINE,BAJAJ FORMULATION,DIABETIC,STRIP,10 TAB,79.55,23
232,TAB,PRASUGREL HYDROCHLORIDE 10 MG,GMP0232,MEDICINE,LIFE MAX CANCER,A TO Z,STRIP,10 TAB,240,109
233,TAB,PRAZOSIN EXTND RELEASE 2.5 MG,GMP0233,MEDICINE,LIFE MAX CANCER,CARDIAC,STRIP,15 TAB,115,40
234,TAB,PRAZOSIN EXTND RELEASE 5 MG,GMP0234,MEDICINE,LIFE MAX CANCER,CARDIAC,STRIP,15 TAB,128,76
235,CAP,PREGABALIN 75 MG ,GMP0235,MEDICINE,LIFE MAX CANCER,A TO Z,STRIP,10 CAP,115,60
236,TAB,PREGABALIN 75 MG ( SR ) + METHYLCOBALAMIN 1500 MCG,GMP0236,MEDICINE,LIFE VISION,A TO Z,STRIP,10 TAB,142,56.5
237,CAP,PREGABALIN 75 MG +  METHYLCOBALAMIN  750 MCG CAP,GMP0237,MEDICINE,LIFE VISION,A TO Z,STRIP,10 CAP,140,60
238,TAB,PREGABALIN 75 MG + NORTRIPTYLINE 10 MG,GMP0238,MEDICINE,LIFE MAX CANCER,A TO Z,STRIP,10 TAB,148,92
239,TAB,PROPRANOLOL 40 MG,GMP0239,MEDICINE,LIFE MAX CANCER,CARDIAC,STRIP,10 TAB,26.5,22.5
240,TAB,RABEPRAZOLE  20 MG,GMP0240,MEDICINE,LIFE VISION,ANTACID,STRIP,10 TAB,64,24.5
241,CAP,RABEPRAZOLE  20 MG + DOMPERIDONE 10 MG (IR) +  DOMPERIDONE 20 MG (SR),GMP0241,MEDICINE,LIFE VISION,ANTACID,STRIP,10 TAB,105,32.5
242,TAB,RABEPRAZOLE 20 MG + DOMPERIDONE 10 MG,GMP0242,MEDICINE,LIFE VISION,ANTACID,STRIP,10 TAB,75,30
243,TAB,RAMIPRIL 1.25 MG ,GMP0243,MEDICINE,TULBROS FORMULATIONS,CARDIAC,STRIP,10 TAB,39,10
244,TAB,RAMIPRIL 2.5 MG ,GMP0244,MEDICINE,TULBROS FORMULATIONS,CARDIAC,STRIP,10 TAB,48.45,16.5
245,TAB,RAMIPRIL 2.5 MG + HYDROCHLOROTHIAZIDE 12.5 MG,GMP0245,MEDICINE,TULBROS FORMULATIONS,CARDIAC,STRIP,10 TAB,108,30
246,TAB,RAMIPRIL 5 MG,GMP0246,MEDICINE,TULBROS FORMULATIONS,CARDIAC,STRIP,10 TAB,79.5,22.5
247,TAB,RAMIPRIL 5 MG + HYDROCHLOROTHIAZIDE 12.5 MG,GMP0247,MEDICINE,TULBROS FORMULATIONS,CARDIAC,STRIP,10 TAB,108,30
248,TAB,RANOLAZINE SR 500 MG,GMP0248,MEDICINE,BAJAJ FORMULATION,CARDIAC,STRIP,10 TAB,145,86.5
249,TAB,REPAGLINIDE 1 MG,GMP0249,MEDICINE,LIFE MAX CANCER,DIABETIC,STRIP,10 TAB,103,37.5
250,CAP,ROSUVASTATIN (IR) 10 MG + CLOPIDOGREL (IR) 75 MG + ASPRIN 75 MG (EC) CAP,GMP0250,MEDICINE,BAJAJ FORMULATION,CARDIAC,STRIP,10 CAP,145,98.5
251,CAP,ROSUVASTATIN (IR) 20 MG + CLOPIDOGREL (IR) 75 MG +ASPIRIN (EC) 75 CAP,GMP0251,MEDICINE,BAJAJ  FORMULATION,CARDIAC,STRIP,10 CAP,185,114
252,CAP,ROSUVASTATIN 10 + ASPIRIN 75,GMP0252,MEDICINE,,,,,,
253,TAB,ROSUVASTATIN 10 MG ,GMP0253,MEDICINE,BAJAJ FORMULATION,CARDIAC,STRIP,10 TAB,150,49
254,CAP,ROSUVASTATIN 10 MG + ASPIRIN 150 MG ,GMP0254,MEDICINE,MASCOT HEALTH SERIES,CARDIAC,STRIP,10 CAP,70,66
255,TAB,ROSUVASTATIN 10 MG + CLOPIDOGREL 75 MG ,GMP0255,MEDICINE,TULBROS FORMULATIONS, CARDIAC,STRIP,10 TAB,130,81.5
256,TAB,ROSUVASTATIN 10 MG + FINOFIBRATE 160 MG,GMP0256,MEDICINE,BAJAJ FORMULATION,CARDIAC,STRIP,10 TAB,205,86.5
257,TAB,ROSUVASTATIN 20 MG ,GMP0257,MEDICINE,BAJAJ FORMULATION,CARDIAC,STRIP,10 TAB,220,88.5
258,CAP,ROSUVASTATIN 20 MG + ASPIRIN 150 MG  ,GMP0258,MEDICINE,MASCOT HEALTH SERIES,CARDIAC,STRIP,10 CAP,98,95
259,CAP,ROSUVASTATIN 20 MG + ASPIRIN 75 MG ,GMP0259,MEDICINE,MASCOT HEALTH SERIES,CARDIAC,STRIP,10 CAP,87,82
260,TAB,ROSUVASTATIN 40 MG ,GMP0260,MEDICINE,BAJAJ FORMULATION,CARDIAC,STRIP,10 TAB,340,131
261,TAB,ROSUVASTATIN 5 MG,GMP0261,MEDICINE,BAJAJ FORMULATION,CARDIAC,STRIP,10 TAB,65,28.5
262,TAB,S-AMLODIPINE  5 MG + RAMIPRIL 2.5 MG,GMP0262,MEDICINE,TULBROS FORMULATIONS,CARDIAC,STRIP,10 TAB,80,38
263,TAB,S-AMLODIPINE 2.5 MG,GMP0263,MEDICINE,TULBROS FORMULATIONS,CARDIAC,STRIP,10 TAB,53,16.5
264,TAB,S-AMLODIPINE 5 MG,GMP0264,MEDICINE,TULBROS FORMULATIONS,CARDIAC,STRIP,10 TAB,108,22.5
265,TAB,S-AMLODIPINE 5 MG + LOSARTAN POTASSIUM 50 MG,GMP0265,MEDICINE,TULBROS FORMULATIONS,CARDIAC,STRIP,10 TAB,80,50
266,TAB,SODIUM VALPROATE  134 MG + VALPROIC ACID 58 MG CR,GMP0266,MEDICINE,SPECTRUM FORMULATION,A TO Z,STRIP,10 TAB,32.37,25.5
267,TAB,SODIUM VALPROATE  333 MG + VALPROIC ACID 145 MG CR,GMP0267,MEDICINE,LIFE MAX CANCER,A TO Z,STRIP,10 TAB,96.5,50
268,TAB,SODIUM VALPROATE 200  MG + VALPROIC ACID 87 MG CR,GMP0268,MEDICINE,SPECTRUM FORMULATION, A TO Z,STRIP,10 TAB,61,44
269,TAB,SPIRONOLACTONE  25 MG ,GMP0269,MEDICINE,LIFE MAX CANCER,A TO Z,STRIP,10 TAB,30,19
270,TAB,SPIRONOLACTONE 50 MG,GMP0270,MEDICINE,LIFE MAX CANCER,A TO Z,STRIP,10 TAB,50,35.5
271,TAB,TAMSULOSIN 0.4 MG,GMP0271,MEDICINE,TULBROS FORMULATIONS,A TO Z,STRIP,10 TAB,81,38.5
272,TAB,TAMSULOSIN 0.4 MG (MR) + DUTASTERIDE 0.5 MG,GMP0272,MEDICINE,TULBROS FORMULATIONS,A TO Z,STRIP,10 TAB,160,44
273,TAB,TELMISARTAN 20 MG,GMP0273,MEDICINE,TULBROS FORMULATIONS,CARDIAC,STRIP,10 TAB,40,16.5
274,TAB,TELMISARTAN 40 MG,GMP0274,MEDICINE,TULBROS FORMULATIONS,CARDIAC,STRIP,10 TAB,73,28
275,TAB,TELMISARTAN 40 MG  + AMLODIPINE 5 MG + HYDROCHLOROTHIAZIDE  12.5 MG,GMP0275,MEDICINE,TULBROS FORMULATIONS,CARDIAC,STRIP,10 TAB,97,50
276,TAB,TELMISARTAN 40 MG + AMLODIPINE 5 MG,GMP0276,MEDICINE,BAJAJ FORMULATION,CARDIAC,STRIP,10 TAB,73.7,33
277,TAB,TELMISARTAN 40 MG + CHLORTHALIDONE 12.5 MG,GMP0277,MEDICINE,BAJAJ FORMULATION,CARDIAC,STRIP,10 TAB,69,44
278,TAB,TELMISARTAN 40 MG + CHLORTHALIDONE 6.25 MG ,GMP0278,MEDICINE,BAJAJ FORMULATION,CARDIAC,STRIP,10 TAB,60,26.5
279,TAB,TELMISARTAN 40 MG + CILNIDIPINE 10 MG ,GMP0279,MEDICINE,BAJAJ FORMULATION,CARDIAC,STRIP,10 TAB,80,44
280,TAB,TELMISARTAN 40 MG + HYDROCHLOROTHIAZIDE 12.5 MG,GMP0280,MEDICINE,TULBROS FORMULATIONS,CARDIAC,STRIP,10 TAB,77,33
281,TAB,TELMISARTAN 40 MG + METOPROLOL TARTRATE 25 MG ,GMP0281,MEDICINE,TULBROS FORMULATIONS,CARDIAC,STRIP,10 TAB,85,44
282,TAB,TELMISARTAN 40 MG + METOPROLOL TARTRATE 50 MG ,GMP0282,MEDICINE,TULBROS FORMULATIONS,CARDIAC,STRIP,10 TAB,95,70
283,TAB,TELMISARTAN 80 MG,GMP0283,MEDICINE,AGRON REMEDIES,CARDIAC,STRIP,10  TAB,102.1,41
284,TAB,TELMISARTAN 80 MG + AMLODIPINE 5 MG,GMP0284,MEDICINE,BAJAJ FORMULATION,CARDIAC,STRIP,10 TAB,110,53
285,TAB,TELMISARTAN 80 MG + HYDROCHLOROTHIAZIDE 12.5 MG,GMP0285,MEDICINE,AGRON REMEDIES,CARDIAC,STRIP,10 TAB,116,47.5
286,TAB,TENELIGLIPTIN 20 MG ,GMP0286,MEDICINE,LIFE MAX CANCER,DIABETIC,STRIP,10 TAB,89,57.5
287,TAB,TENELIGLIPTIN 20 MG + METFORMIN HYDROCHLORIDE 1000 MG ER,GMP0287,MEDICINE,BAJAJ FORMULATION,DIABETIC,STRIP,10 TAB,125.13,94
288,TAB,TENELIGLIPTIN 20 MG + METFORMIN HYDROCHLORIDE 500 MG ER,GMP0288,MEDICINE,LIFE MAX CANCER,DIABETIC,STRIP,10 TAB,119.65,94
289,TAB,TERBINAFINE 250 MG ,GMP0289,MEDICINE,BAJAJ FORMULATION,A TO Z,STRIP,7 TAB,190,49.5
290,CREAM,TERBINAFINE HYDROCHLORIDE 1% W/W ,GMP0290,MEDICINE,MASCOT HEALTH SERIES,A TO Z,PIECE,15 GM,61,40
291,TAB,TORASEMIDE 10 MG,GMP0291,MEDICINE,TULBROS FORMULATIONS,A TO Z,STRIP,10 TAB,39.5,28
292,TAB,TORASEMIDE 20 MG,GMP0292,MEDICINE,TULBROS FORMULATIONS,A TO Z,STRIP,10 TAB,67,43
293,TAB,TORASEMIDE 5 MG,GMP0293,MEDICINE,TULBROS FORMULATIONS,A TO Z,STRIP,10 TAB,25,17.5
294,TAB,TORSEMIDE 10 + SPIRONOLACTONE 50 MG,GMP0294,MEDICINE,LIFE MAX CANCER,A TO Z,STRIP,10 TAB,170,36
295,TAB,TORSEMIDE 20 + SPIRONOLACTONE 50 MG,GMP0295,MEDICINE,LIFE MAX CANCER,A TO Z,STRIP,10 TAB,200,44.5
296,TAB,TORSEMIDE 5 + SPIRONOLACTONE 50 MG,GMP0296,MEDICINE,LIFE MAX CANCER,A TO Z,STRIP,10 TAB,60,43.5
297,TAB,TRYSPIN 48 MG +  BROMELAIN 90 MG  + RUTOSIDE TRIHYDRATE 100 MG + ACECLOFENAC 50 MG ,GMP0297,MEDICINE,LIFE MAX CANCER,A TO Z,STRIP,10 TAB,246,106
298,TAB,TRYSPIN 48 MG +  BROMELAIN 90 MG + RUTOSIDE TRIHYDRATE 100 MG ,GMP0298,MEDICINE,LIFE MAX CANCER,A TO Z,STRIP,10  TAB,213,108
299,TAB,TRYSPIN 48 MG +  BROMELAIN 90 MG + RUTOSIDE TRIHYDRATE 100 MG + DICLOFENAC SODIUM 50 MG,GMP0299,MEDICINE,LIFE MAX CANCER,A TO Z,STRIP,10 TAB,152.5,106
300,TAB,VILDAGLIPTIN 100 MG,GMP0300,MEDICINE,MASCOT HEALTH SERIES,DIABETIC,STRIP,10 TAB,250,53
301,TAB,VILDAGLIPTIN 50 MG,GMP0301,MEDICINE,MASCOT HEALTH SERIES,DIABETIC,STRIP,10 TAB,120,33
302,TAB,VILDAGLIPTIN 50 MG + METFORMIN HYDROCHLORIDE 1000 MG,GMP0302,MEDICINE,MASCOT HEALTH SERIES,DIABETIC,STRIP,10 TAB,261,45
303,TAB,VILDAGLIPTIN 50 MG + METFORMIN HYDROCHLORIDE 500 MG,GMP0303,MEDICINE,MASCOT HEALTH SERIES,DIABETIC,STRIP,10 TAB,68.5,38.5
304,TAB,VILDAGLIPTIN 50 MG + METFORMIN HYDROCHLORIDE 850 MG,GMP0304,MEDICINE,MASCOT HEALTH SERIES,DIABETIC,STRIP,10 TAB,254,42
305,TAB,VITAMIN C 500 MG +  ZINK 5 MG CHEWABLE TABLET,GMP0305,MEDICINE,SUPRAVITZ,MULTIVITAMINE,STRIP,10 TAB,40,25
306,TAB,VOGLIBOSE  0.3 MG,GMP0306,MEDICINE,LIFE MAX CANCER,DIABETIC,STRIP,10 TAB,90,33.5
307,TAB,VOGLIBOSE 0.2 MG,GMP0307,MEDICINE,LIFE MAX CANCER,DIABETIC,STRIP,10 TAB,70,25.5
308,TAB,VOGLIBOSE 0.2 MG + GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GMP0308,MEDICINE,BAJAJ FORMULATION,DIABETIC,STRIP,10 TAB,82,54
309,TAB,VOGLIBOSE 0.2 MG + GLIMEPIRIDE 2 MG + METFORMIN HYDROCHLORIDE 500 MG SR,GMP0309,MEDICINE,BAJAJ FORMULATION,DIABETIC,STRIP,10 TAB,103,56
310,TAB,VOGLIBOSE 0.2 MG + METFORMIN HYDROCHLORIDE 500 MG SR,GMP0310,MEDICINE,BAJAJ FORMULATION,DIABETIC,STRIP,10 TAB,96,44
311,TAB,VOGLIBOSE 0.2 MG MOUTH DISSOLVING,GMP0311,MEDICINE,LIFE MAX CANCER,DIABETIC,STRIP,10 TAB,84,27
312,TAB,VOGLIBOSE 0.3 MG + GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR,GMP0312,MEDICINE,BAJAJ FORMULATION,DIABETIC,STRIP,10 TAB,90.2,66.5
313,TAB,VOGLIBOSE 0.3 MG + GLIMEPIRIDE 2 MG + METFORMIN HYDROCHLORIDE 500 MG SR,GMP0313,MEDICINE,BAJAJ FORMULATION,DIABETIC,STRIP,10 TAB,87,57.5
314,TAB,VOGLIBOSE 0.3 MG + METFORMIN HYDROCHLORIDE 500 MG SR,GMP0314,MEDICINE,BAJAJ FORMULATION,DIABETIC,STRIP,10 TAB,110,44
315,TAB,VOGLIBOSE 0.3 MG MOUTH DISSOLVING,GMP0315,MEDICINE,LIFE MAX CANCER,DIABETIC,STRIP,10 TAB,94,33
316,TAB,WARFARIN SODIUM 2 MG,GMP0316,MEDICINE,SOUL HEALTHCARE,A TO Z,STRIP,10 TAB,28,23
317,TAB,WARFARIN SODIUM 5 MG,GMP0317,MEDICINE,SOUL HEALTHCARE,A TO Z,STRIP,10 TAB,24.86,19.5
