02/10/2016 0:00,GMMH0038,HAYYAT GENERIC AUSHADHI SEVA,SHP NO.6 WEST SIDE GF.S.NO.345/2A PR.NO.Z386098582 PLOT NO.8 NEAR AYESHA MASJID MUKUNDNAGAR AHEMADNAGAR,gulamshaikh1912@gmail.com,9028127895,414001
03/02/2016 0:00,GMMH0040,WELL N WELL SWAST AUSHADHI SEVA,SHOP NO.11 ADITYA BUSSINESS CENTER GANDHI CHOWK A/P SAWANTWADI-416510 DIST-SINDHUDURG,sas_shaikh@rediffmail.com,9823846166,416510
01/01/1900 0:00,GMMH0041,AROHI SWAST AUSHADHI SEVA,SHOP NO.D/11 PROPERTY NO.12/115/107 PLOT NO.10 WARD NO.12 SHIVAJI MARKET ACHALPUR CAMP TAL-ACHALPUR,aakaleparat1982@gmail.com,8087232705,444805
06/02/2016 0:00,GMMH0043,ARYAN SWAST AUSHADHI SEVA,UPLAI ROAD DOWN THE BHAGWANT SAHKARI PATSANSTHA  BARSHI,somnathbhore90@gmail.com,9011831490,413411
03/15/2016 0:00,GMMH0046,SAI KRUPA GENERIC AUSHADHI SEVA,SHOP NO.01(EAST SIDE) GR PL NO.54/55 C.S.942/9A PR NO.Z174030868 MEDICARE HOSPITAL MIDC AHMEDNAGAR-414111,drshree.mehetre9@gmail.com,9762537113,414111
03/17/2016 0:00,GMMH0047,PRAKASH SWAST AUSHADHI SEVA,SHOP NO.1(G.F)PROPERTY NO.2/8 WARD NO.4 RANAPRATAP NAGAR NEAR JAYANT BHISE PATSANSTHA ARNI ROAD,milind.deshkar01@gmail.com,9766338514,445001
05/08/2017 0:00,GMMH0048,GURUNANAK JANKALYAN SWAST AUSHADHI SEVA,SHOP NO.UL5 1ST FLR PROP NO.270/23 WARD NO.58 SUR NO.26/3 PLOT NO.1 3 86 VIKRAM TOWER SHANKAR NAGAR ROAD AMRAVATI-444606,pami_290@rediffmail.com,8888867361,444606
01/01/1900 0:00,GMMH0049,SHRI RAWALNATH SWAST AUSHADHI SEVA,MILKAT NO.2432 SHOP NO.1 OPP.MSEB OFFICE A/P CHANDGAD,dnyaneshwargawade82@gmail.com,8806903282,416509
03/29/2016 0:00,GMMH0051,CHINTAMANI GENERIC AUSHADHI SEVA,SHOP NO.3  (FR.EAST)  GROUND FLOOR  PROPERTY NO.3757/1  NEAR ABASAHEB KAKADE SCHOOL  MIRI ROAD  A/P SHEVGAON  TAL-SHEVGAON  DISTRICT-AHMEDNAGAR  MAHARASHTRA-414702,sadytupe2005@gmail.com,9763019954,414502
05/03/2016 0:00,GMMH0052,VARAD SWAST AUSHADHI SEVA,RENUKA COMPLEX  OPP. VASANTDADA PATIL VIDYALAYA  INFRONT NEW PANCHAYAT  PATHARDI-NAGAR ROAD  PATHARDI.,umeshkute619@gmail.com,9762375087,414102
01/01/1900 0:00,GMMH0053,SHREEM SWAST AUSHAHI SEVA,3919  KOPARDE BLDG NEAR ADARSHA MANGAL KARYALAYA  BRAMHANPURI MIRAJ,undalesachin@ymail.com,7249431087,416410
01/01/1900 0:00,GMMH0054,GURUKRUPA SWAST AUSHADHI SEVA,SHOP NO.1 GROUND FLOOR PLOT NO.2/1 PRPP NO.455 SALUNKHE PLAZA BHAGCHAND LAYOUT DHAMANGAON RAILWAY,pratapadsad@gmail.com,9403419953,444601
01/01/1900 0:00,GMMH0055,MATOSHREE SWAST AUSHADHI SEVA,SHOP NO.05 H NO.8-57 WARD NO.08 NEW MONDHA HINGOLI-431513,jagantekale1234@gmail.com,9767769828,431513
01/01/1900 0:00,GMMH0057,SHRI SEVA SADAN SWAST AUSHADHI SEVA,MILKAT NO.2043/2  GROUND FLOOR  GALA NO.5  NEAR S.T. STAND  GOVT. HOSPITAL ROAD  A/P NESARI  TAL- GADHINGLAJ  DIST-KOLHAPUR,kokitkarnitin@gmail.com,7798715322,416504
11/04/2016 0:00,GMMH0058,ASHRAY SWAST AUSHADHI SEVA,CS.NO.2274 MLNO.184 GROUND FLOOR GALA DESAI COMPLEX DARGA GALLI BESIDE SEETAI BAZAR A/P-AJRA-416505 DIST-KOLHAPUR,ugnatlekar@gmail.com,9405139190,416505
11/04/2016 0:00,GMMH0059,SHRI BALAJI SWAST,NEAR NH-4 HIGHWAY UMBRAJ-415109 TAL-KARAD DIST-SATARA,shreebalajiumbraj@gmail.com,7350567766,416410
04/19/2016 0:00,GMMH0063,JANKALYAN SWAST AUSHADHI SEVA,C/O SAI HOSPITAL GAVTHAN,bhanudaspharate@gmail.com,9767789966,412211
01/01/1900 0:00,GMMH0065,URULI KANCHAN SWAST AUSHADHI SEVA,GR FLR. SHOP NO.5 MANIKRATNA MILKAT NO.5/00133 B.G.SHIRKE SCHOOL ROAD URULI KANCHANTAL-HAVELI PUNE-412202 PUNE ZONE-3,akshadakanchan322012@gmail.com,8806802299,411030
03/06/2016 0:00,GMMH0069,AADHAR SWAST AUSHADHI SEVA,MILKAT NO.1243 GR.FL.GALA NO.1 NEAR BHAVESHWARI MANDIR OPP.K.D.C.BANK A/P SENAPATI -KAPSHI-416218,sandipkole1719@gmail.com,9011333270,416214
06/16/2016 0:00,GMMH0070,JAGDAMBA SWAST AUSHADHI SEVA,GALA NO.2 FROM NORTH GRND FLR.PROP NO.1304/2 ALAMGIR ROAD VIJAYNAGAR NEAR KMART A/P NAGARDEOLE-414002 AHMEDNAGAR,pakalk99@gmail.com,9096036202,414001
06/02/2016 0:00,GMMH0071,JANASEVA MORSHI SWAST AUSHADHI SEVA,"SHOP NO.1 PROP NO.150 WARD NO.7 WAGHMARE COMPLEX WARUD ROAD MORSHI TAL-MORSHI AMRAVATI-444905""",janasevamorshi@gmail.com,9922447662,444605
09/06/2016 0:00,GMMH0074,SWAMI PRASAD  SWASTAUSHADHI SEVA,SHOP NO.1 GR.FLR PR.NO.1508  NEAR SWAMI SAMARTH TEMPLE ASHWI BK TAL-SANGAMNER DIST-AHMEDNAGAR-413714,pgaikwad.515@rediffmail.com,9422149495,413714
05/31/2016 0:00,GMMH0075,CHANDWAD SWAST AUSHADHI SEVA,SHOP NO.01 GROUND FLOOR MILKAT NO.714 & 715 SURVEY NO.1168 SHRINIWAS BUILDING SHIVAJI CHOWK SOMWAR PETH CHANDWAD-423101,akshayabhade123@gmail.com,9545296383,423101
02/24/2016 0:00,GMMH0076,SHRI SEVASADAN SWAST AUSHADHI SEVA,C.S.NO.90  MALMATTA NO.CS000081  GROUND FLOOR  GALA NO.1  NEAR SAI PHOTO STUDIO  BAZAR PETH  MURGUD  TAL-KAGAL  DISTRICT-KOLHAPUR  MAHARASHTRA-416219,shilpasgurav30@gmail.com,8408099097,416219
06/30/2016 0:00,GMMH0081,SHRIGONDA SWAST AUSHADHI SEVA,Shop no.108 City Centre Building  Kalkai Chauk  Shrigonda. Dist.Ahmednagar,shrigondaswast@gmail.com,9545451212,413701
06/24/2016 0:00,GMMH0082,SHREE RAM SWAST AUSHADHI SEVA,KOLHAPUR-GARGOTI MAIN ROAD  OPP TO ABITKAR COMPLEX  OLD KALYANKAR BATORY  GARGOTI,guravsunny00@gmail.com,7588469887,416209
07/12/2016 0:00,GMMH0083,VIGHNAHARTA SWAST AUSHADHI SEVA,Mithila HNO3/32/34 SNO 39 front of om hosp. Wadagaonsheri Pune,ashwini.shirke67@gmail.com,8975187018,411014
06/23/2016 0:00,GMMH0084,MANTRI SWAST AUSHADHI SEVA,PRATHAMESH COMPLEX GALA NO 5,sammedmantri1996@gmail.com,7758811190,416203
01/01/1900 0:00,GMMH0086,WINSPIRE SWAST AUSHADHI SEVA,FLAT NO.101 CHAITANYA APT SR.NO.18/2B LANE NO.9 SUKHSAGAR NAGAR NEAR KHANDOBA MANDIR KATRAJ PUNE,aashish.crush@gmail.com,9657000022,411046
01/01/1900 0:00,GMMH0087,SHRADHA SWAST AUSHADHI SEVA,GRAMPANCHAYAT MILKAT NO.5162 SATARA-PANDHARPUR ROAD AZAD NAVLAI COMPLEX SHOP NO.5 KOREGAON-415501,amolpawar218@yahoo.com,9823777218,415501
01/01/1900 0:00,GMMH0088,VARAD SWAST AUSHADHI SEVA,SHOP NO.6 BASEMENT FLOOR SHEET NO.70 PLOT NO.535 PROP NO.85 WARD NO.19 VYAPAR SANKUL PATNI SQUARE WASHIM-444505,umeshkute619@gmail.com,9767135172,444505
07/19/2016 0:00,GMMH0089,MEDISPACE GENERIC MEDICINE STORE,SHOP NO.61 BUILDING NO.B-9 BRAHMA MAJESTIC NIBM ROAD KONDHAWA KHURD,shaikh.khaliq@gmail.com,9970091459,411030
12/07/2016 0:00,GMMH0090,BALAJI SWAST AUSHADHI SEVA,VAMBORI-TAL-RAHURI-AHMEDNAGAR,bharat.zawar9898@hotmail.com,9730363805,414001
05/02/2016 0:00,GMMH0093,SUJAY SWAST AUSHADHI SEVA,SHOP D-22 GR.FLR SR.NO.144/149 CTS NO.6015 PREM PARK  MASULKAR COLONY  PIMPRI PUNE(ZONE-3)-411018,sujaymedical666@gmail.com,9545501982,411018
01/01/1900 0:00,GMMH0094,SHRI GENERIC SWAST AUSHADHI SEVA,SHALIMAR CHOWK OPP SANT SOPANKAKA CO-OP BANK DAUND TAL-DAUND 413801,rushikale2012@gmail.com,9049879191,413801
07/26/2016 0:00,GMMH0097,LOKMANYA SWAST AUSHADHI SEVA,SATANA ROAD A/P PIMPLNER TAL-SAKARI DIST-DHULE-424304,sandesh.chaudhari666@gmail.com,8983589172,424306
01/01/1900 0:00,GMMH0100,SHRI ASHAPURI SWAST AUSHADHI SEVA,SHOP NO.6 INDURAI PARK APARTMENT TRIMURTI CHAUK CIDCO NASHIK,prashant.kotkar123@gmail.com,9423889641,422010
07/28/2016 0:00,GMMH0105,DIVYA SWAST AUSHADHI SEVA,GROUND FLOOR SHOP NO.6 PLOT NO.22 SURVEY NO.29/1 MUNDHADA MARKET  SAINAGAR AMRAVATI-444605,shrisantgajanansrn@gmail.com,8379032421,444605
08/30/2017 0:00,GMMH0109,JANSEVA GENERIC MEDICINE STORE,SHOP NO.05 S.NO.10/22 FINAL PLOT NO.1A/1 UPPER GROUND FLOOR NIWARA COMPLEX B/H MUKTIDHAM DATTA MANDIR DEOLALIGAON NASHIK-422001 TAL-MAHANAGAR PALIKA 1 TO 61 DISTRICT NASHIK Z1,nasirkhan.ls@rediffmail.com,7507178617,422001
09/25/2018 0:00,GMKA0004,JANSURAKSHA SWAST AUSHADHI SEVA GENERIC MEDICINE STORE,CTS NO.2399/1 GROUND FLOOR HUKKERI OLD BUS STAND TQ-HUKKERI BELGAVI-591309,irannazond@gmail.com,9535481277,591309
12/14/2017 0:00,GMKA0036,NAVJEEVAN SWAST AUSHADHI SEVA,PROPERTY NO.57  GROUND FLOOR  BAZAR PETH  NEAR OLD FEDRAL BANK  KAGWAD  TAL-ATHANI  DISTRICT-BELAGAVI  KARNATAKA-591223,navjeevan.sas.kagwad@gmail.com,9921434482,591223
09/29/2016 0:00,GMMH0113,SWARAJ SWAST AUSHADHI SEVA,GAT NO.1000/1 GROUND FLOOR GALA NO. B-9 KOLHAPUR RADHANAGARI ROAD SHAHUNAGAR PARITE-416211 TAL-KARVEER KOLHAPUR-416211,stanugade@gmail.com,9503784140,416211
10/10/2016 0:00,GMMH0114,SHREE VASAVI SWAST AUSHADHI SEVA,SHOP NO.48 PROP NO.228 WARD NO.26  S/NO.3/2 NARAYANRAO PATIL WANKHEDE MARKET KAWADSHA BABA ROAD UMARKHED 445206 YAVATMAL,gajanan.1509@gmail.com,9421852823,445206
10/13/2016 0:00,GMMH0115,KAVATHE MAHANKAL SWAST AUSHADHI SEVA,C.S.NO.12 GROUND FLOOR MAIN BAZAR PETH NEAR KAILAS HOTEL & ICICI BANK KAVATHEMAHANKAL-416405 DIST-SANGLI,anilkumar.atpadkar@gmail.com,9561338379,416405
09/19/2016 0:00,GMMH0116,SHREE SWAST AUSHADHI SEVA,SHOP NO.05 AMRUTSAGAR PARK GROUND FLOOR BANKAR CHOWK KATHE GALLI DWRKA NASHIK TAL-MAHAPLIKA 1 TO 61(NASHIK Z-1)-422011,shreegenericart@gmail.com,9011064214,422011
10/18/2016 0:00,GMMH0118,YEOLA GENERIC MEDICINE STORES,SHOP NO.1  GROUND FLOOR  MILKAT NO.3741  KAPAD BAZAR KHUNT  BURUD LANE  YEOLA  TAL-YEOLA  DISTRICT-NASHIK  MAHARASHTRA-423401,shindesagar311@gmail.com,9595038076,423401
10/19/2016 0:00,GMMH0120,VIRAJ SWAST AUSHADHI SEVA,SHOP NO.2 PROP NO.1755 NEAR SHENDGE HOSPITAL KULDHARAN ROAD SHAHAJI NAGAR A/P KARJAT AHMEDNAGAR-401202,ajaygawande@gmail.com,8600335653,401202
11/02/2016 0:00,GMMH0123,SHRI VITTHAL SWAST AUSHADHI SEVA,MIL NO.6834 C.S. NO.2121BASEMENT DATTAKUSUM BUILDING KOREGAON PANDHARPUR ROAD KOREGAON-415501,mahesh.kenjale44@gmail.com,9405629746,415501
11/08/2016 0:00,GMMH0124,NAVJEEVAN SWAST AUSHADHI SEVA,C.S.NO.1419 PL NO.381 GROUND FLOOR SHOP NO.5 SHIVAJI CHOWK SHIROL WADI ROAD JAYSINGPUR TAL-SHIROL KOLHAPUR-416101,sunilm_17@yahoo.co.in,7507724555,416101
11/10/2016 0:00,GMMH0125,HANDE SWAST AUSHADHI SEVA,SHOP NO.1 HOUSE NO.112 PLOT NO.36 NEAR GANESH HOUSING SOCIETY RACHANA COLONEY GORAKSHAN ROAD AKOLA-444004,handemedical@gmail.com,9766545516,444004
11/17/2016 0:00,GMMH0126,MANGESH SWAST AUSHADHI SEVA,GALA NO.1 272/1 SHINDE BUILDING MARDEKAR GENERAL STORE OPPOSITE PAWAR TOWER A/P MEDHA TAL-JAOLI-415012,mangeshshelar1990@gmail.com,9867423133,415012
11/13/2016 0:00,GMMH0127,WAGHOLI SWAST AUSHADHI SEVA,GR.FLR MILKAT NO.4/0403/533/309 GRAMPANCHAYAT ROAD WAGHOLI-TAL-HAVELI-PUNE-412307,poonam.godge@gmail.com,8425825630,412307
10/24/2016 0:00,GMMH0128,NANDED SWAST AUSHADHI SEVA,SHOP NO.3 MAHATMA PHULE MARKET GANESH NAGAR ROAD NANDED-431602,nandedswastaushadhiseva1@gmail.com,8149521456,431602
11/22/2016 0:00,GMMH0130,SAPANA SWAST AUSHADHI SEVA,C.S.NO.262 GROUND FLOOR GALA NO.1 NEAR URDU SCHOOL  A/P KURUNDWAD-416106 TAL-SHIROL DIST-KOLHAPUR,satyajitp208@gmail.com,9730307979,416106
11/22/2016 0:00,GMMH0131,SAI AMRUT SWAST AUSHADHI SEVA,SHRIRAM TOWERS C.S.NO.1053 GROUND FLOOR GALA NO.5 ANKALI ROAD GAON BHAG SANGLI-416416,sayalitikoti1994@gmail.com,8856819572,416416
11/26/2016 0:00,GMMH0132,PACHWAD SWAST AUSHADHI SEVA,PROP NO.500 GAT NO.816/2/1 WAI-PACHWAD ROAD OPP S.T. STAND NIKAM COMPLEX SHOP NO.21 PACHWAD TAL- WAI DISTRICT-SATARA-415513,rohinivarvante@gmail.com,9730635617,415513
11/28/2016 0:00,GMMH0135,MAHALAXMI SWAST AISHADHI SEVA,C.S.NO.41 MILKAT NO.34/4 GROUND FLOOR SHOP NO.1 NEAR KALLESHWAR MANDIR A/P ABDUL LAT TAL-SHIROL DISTRICT-KOLHAPUR-416143,prashantbandgar123@gmail.com,9657989067,416143
12/09/2016 0:00,GMMH0138,THE SHAHADA SWAST AUSHADHI SEVA,SURVEY NO.198A/B/C GALA NO.12 MUN.HOUSE NO.2001/12 WARD SHAHADA KHAREDI VIKRI SANGH SHAHADA DISTRICT-NANDURBAR-425409,shreeyashbio@gmail.com,8446626299,425409
12/13/2016 0:00,GMMH0139,SHRI SANT GADAGEBABA SWAST AUSHADHI SEVA,PROP NO.713 SHOP NO.113 SHRI SWAMI SAMARTH COMPLEX JALAMB NAKA NANDURA ROAD KHAMGAON BULDHANA  444303,santgadgebabagms@gmail.com,9970779491,444303
12/21/2016 0:00,GMMH0140,DHANASHREE SWAST AUSHADHI SEVA,PROP NO.Z1W13000275 NUZUL SHEET NO.14D PLOT NO.2/28+2/29 SHOP NO.2 WARD NO.13 IN FRONT OF BUS STAND SHEGAON DISTRICT-BULDANA-444203,shejoleumesh@gmail.com,9404501076,444203
12/15/2016 0:00,GMMH0141,MANASVI SWAST AUSHADHI SEVA,SHOP NO.4 GROUND FLOR MARKET COMITEE SHOPPING CENTER NEAR BUS STOP NAVAPUR DISTRICT-NANDURBAR-425418,tusharmarathe6694@gmail.com,8411846004,425418
12/16/2016 0:00,GMMH0143,SHRI SAMARTH ENTERPRISES SWAST AUSHADHI SEVA,SHOP NO.5 PRALHAD ARCADE KALPTARU NAGAR ASHOKA MARG NASHIK-422101,udaybirari@rediffmail.com,9545410002,422101
12/20/2016 0:00,GMMH0145,VIJAYNAGAR SWAST AUSHADHI SEVA,C.S.NO.121/4D+4E PLOT NO.2 3 4 CENTER-1 SHOP NO.10 NEAR STATE BANK OF INDIA VIJAYNAGAR SANGLI-416410,vijaynagarswastaushadhi@gmail.com,9960020092,416415
12/19/2016 0:00,GMMH0146,CHOUDHARI SWAST  AUSHADHI SEVA,PROP NO.OLD W6/857 NEW Z1W6G000944 PLOT NO.69 WARD NO.6 GANDHI CHAUK KHAMGAON-444303 DISTRICT-BULDHANA,trimurtidist@yahoo.com,9881185396,444303
12/22/2016 0:00,GMMH0147,SHREE PARNER SWAST AUSHADHI SEVA,SHOP NO.5 GR FLR PROP NO.1947/5 SHEJAL COMPLEX OPP YASH ABHIJEET PETROL PUMP A/P-PARNER AHMEDNAGAR-414302,Khandavesushant_3311@icloud.com,8177916468,414302
12/26/2016 0:00,GMMH0150,BARAMATI SWAST AUSHADHI SEVA,SHOP NO.8 GAT NO.16/1 PLOT NO.11 GR.FLR PBK HIGHTS ARIKRUPA NAGAR RING ROAD BARAMATI DISTRICT PUNE-413102,pharandeswapnil20@gmail.com,7709535508,413102
12/27/2016 0:00,GMMH0154,SAI JEEVAN SWAST AUSHADHI SEVA,SHOP NO.1 (FROM SOUTH) GROUND FLOOR PROP NO.30 SHARDA KUNJ BUILDING  BELAPUR MAIN ROAD  TAL-SHRIRAMPUR DISTRICT-AHMEDNAGAR-413715,goree.sb@gmail.com,9503964938,413715
02/02/2017 0:00,GMMH0159,JATH SWAST AUSHADHI SEVA,MILAKAT NO.294  SAMBHAJI CHOWK  JATH SANGLKI ROAD  A/P-JATH  TL-JATH  DISTRICT-SANGLI-416404,amrut.kanase09@gmail.com,9921374347,416404
01/07/2017 0:00,GMMH0163,SAHYOG SWAST AUSHADHI SEVA,SHOP NO.4 GRND FLR PAREKH TOWER B WING S NO.17A FATIMA NAGAR SHIVARKAR ROAD PUNE-411013,abhi.gaikwad2157@gmail.com,8793567705,411013
01/11/2017 0:00,GMMH0166,SHREE GAJANAN SWAST AUSHADHI SEVA,SHOP NO.11 SR NO.30/3 PLOT NO.1 2 3 H.NO.622/0469/024 DREAM NIWAS APARTMENT NARAYAN BAPU NAGAR JAIL ROAD NASHIK-422101,nlk04@rediffmail.com,9637546546,422101
01/17/2017 0:00,GMMH0170,ASHARAFI SWAST AUSHADHI SEVA,SHOP NO.1 FROM SOUTH GROUND FLOOR PROP NO.P1005386 RAHURI FACTORY IN FRONT OF ASHIRWAD NURSING SCHOOL A/P DEOLALI PRAVARA TAL-RAHURI DIST-AHMEDNAGAR-413706,shaikhkahekasha05@gmail.com,9158969786,413706
01/18/2017 0:00,GMMH0171,BOPLE SWAST AUSHADHI SEVA,PROP NO.266 NAZUL SHEET NO. 9B PLOT NO.4/6 BASEMENT SUPO COMPLEX  SHOP NO.4 OPPOSITE BUS STOP JALGAON JAMOD DISTRICT-BULDHANA-443402,nileshbpharma86@gmail.com,8007569146,443402
01/30/2017 0:00,GMMH0173,SARVADNYA SWAST AUSHADHI SEVA,SHOP NO 6  SHREE SAMBHAV SOCIETY  OPP. BHARAT PETROL PUMP  SAUBHAGYA NAGAR  LAM ROAD  VIHITGAON  NASHIK ROAD  NASHIK 422101,sundar.nagare22@gmail.com,9423011668,422101
03/22/2018 0:00,GMMH0528,ANAND PRAYAG SWAST AUSHADHI SEVA,SHOP NO.1 GROUND FLOOR MILKAT NO.803 KARMAD TAL-AURANGABAD ZONE-2 AURANGABAD-431001,vishalukirde@gmail.com,9689086602,431007
03/23/2018 0:00,GMMH0530,NIRMAL SWAST AUSHADHI SEVA,MALMATTA NO.3064 SHOP NO.2 GROUND FLOOR RAVIVAR PETH PHALTAN SATARA-415523,rsatyajeet@hotmail.com,9823077878,415523
02/15/2018 0:00,GMMH0490,ARNI SWAST AUSHADHI SEVA,SHOP NO.G-3 GROUND FLOOR OLD HOUSE NO.N/7 PRABHAG NO.1 NEW HOUSE NO.4328/3 MAHALAXMI COMPLEX MAHUR CHOUK ARNI-445103 YAVATMAL,jeetmoghe@rediffmail.com,9503744999,445103
12/30/2017 0:00,GMMH0426,CHINTAMANI SWAST AUSHADHI SEVA,SHOP NO.1 PROP NO.152 WARD NO.16 SHEET NO.6-C PLOT NO.271 & 272 PADGILWAR COMPLEX DIGRAS-445203,jeetmoghe@rediffmail.com,9503744999,445302
01/29/2019 0:00,GMMH0778,SONPETH SWAST AUSHADHI SEVA GENERIC MEDICINE STORE,SHOP NO.1  PLOT NO.1869  SHIVAJI CHOWK  SONPETH  TAL-SONPETH  DISTRICT-PARBHANI  MAHARASHTRA-431516,mauli.1010@gmail.com,9146621010,431516
04/04/2018 0:00,GMMH0541,NIMAAI SWAST AUSHADHI SEVA,SHOP NO.1 GROUND FLOOR GAT NO.50/1 C.S.NO.638/1+50 M.NO.716 MALINAGAR ROAD IN FRONT OF VETERINARY HOSPITAL AKLUJ TAL-MALSHIRAS SOLAPUR-413101,jyotipsawant@gmail.com,7387081822,413101
03/09/2018 0:00,GMMH0523,SANJIVANI SWAST AUSHADHI SEVA GENERIC MEDICAL STORES,BASEMENT FLOOR SHOP NO.12 PLOT NO.P-60 SUBHADRA MALL BHIGWAN ROAD MIDC BARAMATI PUNE-413133,ashokgadade09@gmail.com,9923213355,413133
07/22/2019 0:00,GMMH0906,SANA SWAST AUSHADHI SEVA,SHOP NO.1  GROUND FLOOR  PLOT NO.1-28  CTS NO.7555  PROPERTY NO.G0001356  CHELIPURA ROAD  CHELIPURA  AURANGABAD  TAL-AURANGABAD (CORPORATION WARD A & D)  DISTRICT-AURANGABAD  MAHARASHTRA-431001,Sanamedicalsabad@gmail.com,9730582147,431001
04/04/2018 0:00,GMMH0540,OM (MEDICAL) SWAST AUSHADHI SEVA,SHOP NO.3  GROUND FLOOR  C.S NO.1551/A+C/1 TO 13/11  MILKAT NO.P4AR3003115  I/F OF HIREMATH HOSPITAL  AGALGAON ROAD  BARSHI  TAL-BARSHI  DIST-SOLAPUR 413401,amar.awate@gmail.com,9921400201,413401
07/11/2018 0:00,GMMH0591,SHREE JAY GANESH SWAST AUSHADHI SEVA,SHOP NO.2837 GR.FLOOR NADKARNI SHOPING CENTRE JEEJAMATA CHOWK KUDAL TAL-KUDAL DISTRICT-SINDHUDURG-416520,moryesayaji5@gmail.com,8830706290,416520
04/12/2018 0:00,GMMH0546,SUKHAKARTA SWAST AUSHADHI SEVA,SHOP NO.6  GAT NO.1147  MILKAT NO.2416/05  SHREE SWAMI SAMARTH COMPLEX  CHAKAN  PUNE  TAL-KHED  DISTRICT-PUNE ZONE 4  MAHARASHTRA-410501,chetanbhalerao1s@gmail.com,9028499752,410501
11/20/2017 0:00,GMMH0369,BAGGA SWAST AUSHADHI SEVA,AT SHOP NO.1 HOUSE NO.2/84 GROUND FLOOR BAGGA SAW MILL LOHIYA WARD RAIL TOLY GONDIA-441614,baggageneric31@gmail.com,9422832808,441614
01/18/2018 0:00,GMMH0453,SHREE RENUKA SWAST AUSHADHI SEVA,SHOP NO.3 HOUSE NO.13-78 MAIN ROAD KINWAT DIST-NANDED-431804,wattamwarpharma@gmail.com,8411917951,431804
03/05/2018 0:00,GMMH0517,JAGADAMB SWAST AUSHADHI SEVA GENERIC MEDICINE STORE,SHOP NO.2 & 3  GROUND FLOOR  IRA COMPLEX  NEW MILKAT NO.Z2001149 & Z2001299  BHOR  TAL-BHOR  DIST-PUNE ZONE 4-412206,sangram.nigade02@gmail.com,7972220340,412206
03/31/2018 0:00,GMMH0539,SWAMI SWAST AUSHADHI SEVA,GALA NO.17 SIDDHI COMPLEX GR.FLR.H.NO.3009 GONDESAKHAL ROAD NEAR SHREE SWAMI SAMARTH HOSPITAL AT LANJA DIST-RATNAGIRI-416701,sanketda01@gmail.com,7588455439,416701
05/22/2019 0:00,GMKA0090,SHRI BASAVESHWAR SWAST AUSHADHI SEVA GENERIC MEDICINE STORE,PROP. NO. 2858  GROUND FLOOR  NEAR KABBUR CIRCLE  RAIBAG MAIN ROAD  KABBUR. TAL-CHIKODI  DIST-BELGAVI. 591222,mahanteshsollapure70222@gmail.com,8861445069,591226
08/10/2018 0:00,GMMH0619,JANAADHAR SWAST AUSHADHI SEVA,BASEMENT FLOOR SHOP NO.01 H.NO.1497 AMBAD ROAD AT POST TIRTHPUR TAL-GHANSAVANGI DIST-JALANA-431209,govardhandahibhate@gmail.com,9767460392,431209
03/15/2018 0:00,GMKA0061,OM (BAILHONGAL) SWAST AUSHADHI SEVA,PROP NO.3252 & 3253 SHOP NO.1 ABOVE GR.FLOOR  METGUD BLD BAGWAN CHAL BEHIND SYNDICATE BANK BELGAVI ROAD BAILHONGAL DIST-BELGAVI-591102,gjanganure@gmail.com,9421284996,591102
03/15/2018 0:00,GMKA0062,SHRI LAXMI SWAST AUSHADHI SEVA,CTS NO.1148 GROUND FLOOR  SARRIBAZAR S S ROAD ATHANI DIST-BELAGAVI-591304,gjanganure@gmail.com,9449273625,591304
04/06/2018 0:00,GMKA0063,ANNAPURNA SWAST AUSHADHI SEVA GENERIC MEDICINE STORE,CTS NO.615 W.NO.2 DADDI COMPLEX OPPOSITE UNION BANK GULEDGUDD TAL-BADAMI DIST-BAGALKOT-587203,mallu.ba1989@gmail.com,9448535062,587203
04/26/2018 0:00,GMMH0553,AAROGYA SWASTA AUSHADHI SEVA,SHOP NO.3 GR.FLR PROP NO.558 WARD NO.A-1 SHEET NO.53 PLOT NO.6 IN FRONT OF MAIN POST OFFICE BUS STAND ROAD AKOLA-444001,aarogyaguru@gmail.com,9822204541,444001
04/18/2018 0:00,GMMH0548,BHADGAON SWASTA AUSHADHI SEVA,AT BHADGAON DIST-JALGAON,yogesh1811deshmukh@gmail.com,7218806861,424105
04/06/2018 0:00,GMMH0543,GAURI SWAST AUSHADHI SEVA GENERIC MEDICINE STORE,SHOP NO.05  GROUND FLOOR  SURVEY NO.19/A-1  PROPERT NO.2448  WARD NO.D-8  HUNDIWALE COMPLEX  KAULKHED CHOWK   RING ROAD  AKOLA  TAL-AKOLA  DISTRICT-AKOLA  MAHARASHTRA-444001,dhirajraut001@gmail.com,9822742074,444001
04/10/2018 0:00,GMMH0545,SHREE MAULI SWAST AUSHADHI SEVA,MALMATTA NO.OLD 260 NEW 572 03 PADMAVATI ROAD VIBHA NO.03 PADMAVATI PARISAR ALANDI DEVACHI DIST-PUNE-410503,somnathsarode1049@gmail.com,9763380109,410504
11/20/2017 0:00,GMMH0368,GONDIA SWAST AUSHADHI SEVA,PROP NO.39/216 ROOM NO.1 RAMSHANTI COMPLEX LAXMIBAI WARD GANDHI PRATIMA SQUARE POLICE STATION GONDIA-441601,mailmemobileclinic@rediffmail.com,9421701215,441601
